,x_coordinate,y_coordinate
187,1883997.0,890603.0
188,1889051.0,876511.0
189,1892303.0,871590.0
190,1885922.0,891235.0
191,1890233.0,880417.0
192,1908532.0,877187.0
193,1898564.0,869923.0
194,1891876.0,879527.0
195,1891488.0,879819.0
196,1909500.0,877355.0
197,1891059.0,874085.0
198,1882762.0,888432.0
893,1889455.0,884122.0
894,1899040.0,886950.0
895,1892669.0,879507.0
896,1878504.0,893468.0
897,1899457.0,870539.0
898,1866187.0,892608.0
899,1893275.0,886004.0
900,1884190.0,888426.0
901,1866371.0,897507.0
902,1894502.0,887583.0
903,1900082.0,872111.0
904,1881215.0,881025.0
905,1887783.0,882062.0
906,1892039.0,886009.0
907,1893419.0,874469.0
908,1908755.0,880716.0
909,1888684.0,889212.0
910,1878504.0,893468.0
911,1857437.0,890276.0
912,1889051.0,876511.0
913,1901196.0,863187.0
914,1867367.0,893605.0
915,1900551.0,879088.0
916,1873240.0,874655.0
917,1881025.0,879909.0
918,1878596.0,878934.0
919,1889118.0,885537.0
920,1907848.0,866895.0
921,1889051.0,876511.0
922,1890463.0,882846.0
923,1895660.0,882827.0
924,1889051.0,876511.0
925,1888723.0,883912.0
926,1878172.0,883683.0
927,1907053.0,865514.0
928,1882631.0,874575.0
929,1888238.0,885862.0
930,1888485.0,885963.0
931,1875968.0,888398.0
932,1888297.0,885699.0
933,1891025.0,880416.0
934,1906378.0,878323.0
935,1877710.0,884123.0
936,1856224.0,889238.0
937,1889458.0,884792.0
938,1904274.0,866077.0
939,1892600.0,877443.0
940,1877619.0,893270.0
941,1885341.0,894355.0
942,1891755.0,890381.0
943,1888674.0,886760.0
944,1892654.0,875840.0
945,1896563.0,877434.0
946,1890463.0,882846.0
947,1897426.0,885136.0
948,1897385.0,884916.0
949,1900578.0,874865.0
950,1902291.0,877064.0
951,1896602.0,877473.0
952,1898972.0,885047.0
953,1888238.0,885862.0
954,1897140.0,881237.0
955,1888237.0,887060.0
956,1897332.0,867786.0
957,1885884.0,885180.0
958,1878519.0,873852.0
959,1892677.0,881732.0
960,1898229.0,887508.0
961,1878543.0,894907.0
962,1883621.0,896659.0
963,1887878.0,885702.0
964,1878930.0,905680.0
965,1890645.0,885955.0
966,1888298.0,885862.0
967,1888237.0,887060.0
968,1901653.0,866854.0
969,1888298.0,885835.0
970,1876468.0,894132.0
971,1892673.0,880578.0
972,1887778.0,885966.0
973,1858110.0,877169.0
974,1894281.0,886491.0
975,1897383.0,884362.0
976,1885902.0,881217.0
977,1900150.0,878591.0
978,1894219.0,885871.0
979,1891387.0,875006.0
980,1894999.0,882482.0
981,1859433.0,889216.0
982,1892673.0,880720.0
983,1893307.0,889544.0
984,1891844.0,887168.0
985,1882583.0,892384.0
986,1895472.0,878599.0
987,1889479.0,888405.0
988,1886239.0,876196.0
989,1888238.0,885862.0
990,1900699.0,863601.0
991,1889051.0,876511.0
992,1879016.0,882994.0
993,1869739.0,890270.0
994,1884753.0,881837.0
995,1892618.0,881991.0
996,1884782.0,888792.0
997,1893540.0,884358.0
998,1867030.0,892008.0
999,1876395.0,890815.0
